order_id,order_date,customer_id,customer_name,customer_region,customer_city,supplier_id,supplier_name,supplier_region,product_id,product_name,product_category,product_subcategory,quantity,unit_price,discount_percent,revenue,cost,profit,order_status,payment_method,sales_channel,delivery_days,rating
ORD-01614,2023-01-09,CUST-0102,Gamma Ltd 102,East,Patna,SUP-024,Summit Manufacturing 24,Central,PROD-0070,Warehousing Model 2,Logistics Services,Warehousing,32,4314.93,0.0,138077.76,89688.13,48389.63,completed,Net-30,Online,4,4.5
ORD-01615,2023-07-01,CUST-0246,Alpha Ltd 246,South,Kochi,SUP-021,Apex Trading 21,South,PROD-0049,Corrugated Model 1,Packaging,Corrugated,1,3698.62,1.47,3644.25,2185.5,1458.75,pending,Wire Transfer,Direct Sales,,
ORD-01616,2024-11-25,CUST-0097,Foxtrot Pvt Ltd 97,East,Bhubaneswar,SUP-027,Orbit Trading 27,East,PROD-0048,Alloys Model 4,Raw Materials,Alloys,17,506.35,0.0,8607.95,5733.76,2874.19,pending,Letter of Credit,Marketplace,,
ORD-01617,2024-09-13,CUST-0052,Beta Ltd 52,East,Guwahati,SUP-037,Prime Supplies 37,East,PROD-0011,Compressors Model 3,Industrial Equipment,Compressors,3,4529.25,16.82,11302.29,10930.92,371.37,completed,UPI,Online,9,4.3
ORD-01618,2025-07-06,CUST-0169,Gamma Enterprises 169,Central,Indore,SUP-034,Zenith Trading 34,Central,PROD-0033,Steel Model 1,Raw Materials,Steel,24,3062.67,0.0,73504.08,60502.85,13001.23,pending,UPI,Partner,,
ORD-01619,2025-07-20,CUST-0060,Alpha Group 60,North,Lucknow,SUP-030,Nova Industries 30,North,PROD-0052,Corrugated Model 4,Packaging,Corrugated,2,5094.89,5.45,9634.44,8000.25,1634.19,completed,Credit Card,Marketplace,5,3.2
ORD-01620,2025-10-20,CUST-0122,Echo Group 122,East,Bhubaneswar,SUP-017,Prime Trading 17,East,PROD-0023,Controllers Model 3,Electronics,Controllers,4,2582.71,0.0,10330.84,6361.28,3969.56,completed,Credit Card,Online,8,3.8
ORD-01621,2023-07-09,CUST-0155,Gamma Group 155,North,Lucknow,SUP-045,Nova Trading 45,North,PROD-0006,Conveyors Model 2,Industrial Equipment,Conveyors,1,4345.47,0.0,4345.47,2984.57,1360.9,pending,Net-30,Marketplace,,
ORD-01622,2024-09-04,CUST-0011,Foxtrot Pvt Ltd 11,South,Bengaluru,SUP-055,Summit Solutions 55,North,PROD-0038,Polymers Model 2,Raw Materials,Polymers,3,3341.2,0.0,10023.6,7314.48,2709.12,completed,Credit Card,Online,8,3.4
ORD-01623,2025-08-02,CUST-0248,Delta Corp 248,West,Pune,SUP-037,Prime Supplies 37,East,PROD-0061,Pallets Model 1,Packaging,Pallets,1,3854.8,0.0,3854.8,2118.79,1736.01,completed,Wire Transfer,Marketplace,9,4.8
ORD-01624,2025-05-03,CUST-0296,Delta Ltd 296,South,Kochi,SUP-041,Orbit Supplies 41,South,PROD-0044,Chemicals Model 4,Raw Materials,Chemicals,8,4419.06,13.06,30735.45,25712.36,5023.09,completed,Letter of Credit,Direct Sales,10,4.2
ORD-01625,2025-07-23,CUST-0209,Gamma Ltd 209,Central,Indore,SUP-044,Summit Solutions 44,Central,PROD-0017,Sensors Model 1,Electronics,Sensors,7,2012.54,0.0,14087.78,8683.95,5403.83,completed,Wire Transfer,Marketplace,4,
ORD-01626,2024-05-03,CUST-0074,Echo Group 74,Central,Nagpur,SUP-039,Summit Industries 39,Central,PROD-0060,Labels Model 4,Packaging,Labels,1,4394.44,0.11,4389.61,2881.12,1508.49,pending,Net-30,Online,,
ORD-01627,2024-08-11,CUST-0067,Gamma Corp 67,East,Guwahati,SUP-032,Prime Industries 32,East,PROD-0023,Controllers Model 3,Electronics,Controllers,4,2414.12,0.0,9656.48,6298.54,3357.94,completed,Wire Transfer,Online,7,4.6
ORD-01628,2024-06-13,CUST-0074,Echo Group 74,Central,Nagpur,SUP-049,Apex Supplies 49,Central,PROD-0030,Power Supplies Model 2,Electronics,Power Supplies,1,3839.97,0.0,3839.97,2446.3,1393.67,completed,Letter of Credit,Partner,5,
ORD-01629,2023-04-10,CUST-0067,Gamma Corp 67,East,Guwahati,SUP-037,Prime Supplies 37,East,PROD-0069,Warehousing Model 1,Logistics Services,Warehousing,2,354.35,10.48,634.43,577.11,57.32,completed,Net-30,Partner,9,4.2
ORD-01630,2024-06-08,CUST-0148,Gamma Enterprises 148,West,Pune,SUP-028,Summit Solutions 28,West,PROD-0032,Power Supplies Model 4,Electronics,Power Supplies,1,1332.34,0.0,1332.34,988.62,343.72,completed,Wire Transfer,Online,8,4.7
ORD-01631,2025-12-21,CUST-0166,Delta Group 166,South,Bengaluru,SUP-036,Nova Trading 36,South,PROD-0053,Films Model 1,Packaging,Films,1,1348.33,0.0,1348.33,1123.68,224.65,completed,Wire Transfer,Online,4,3.5
ORD-01632,2024-10-29,CUST-0118,Echo Pvt Ltd 118,West,Ahmedabad,SUP-009,Nova Supplies 9,Central,PROD-0022,Controllers Model 2,Electronics,Controllers,2,4660.48,0.0,9320.96,5301.81,4019.15,completed,Letter of Credit,Direct Sales,1,3.4
ORD-01633,2024-09-26,CUST-0277,Alpha Corp 277,East,Guwahati,SUP-037,Prime Supplies 37,East,PROD-0068,Freight Model 4,Logistics Services,Freight,2,4717.24,0.5,9387.31,5616.33,3770.98,completed,Credit Card,Marketplace,2,3.6
ORD-01634,2025-12-15,CUST-0296,Delta Ltd 296,South,Kochi,SUP-021,Apex Trading 21,South,PROD-0015,CNC Parts Model 3,Industrial Equipment,CNC Parts,1,4077.25,10.16,3663.0,2193.31,1469.69,completed,Credit Card,Direct Sales,4,
ORD-01635,2024-07-18,CUST-0082,Gamma Corp 82,East,Guwahati,SUP-042,Nova Manufacturing 42,East,PROD-0001,Pump Systems Model 1,Industrial Equipment,Pump Systems,6,2026.14,0.0,12156.84,8681.21,3475.63,completed,Credit Card,Online,2,3.9
ORD-01636,2023-04-15,CUST-0138,Delta Ltd 138,West,Mumbai,SUP-013,Zenith Supplies 13,West,PROD-0060,Labels Model 4,Packaging,Labels,4,3727.91,15.51,12598.84,9513.85,3084.99,completed,Letter of Credit,Partner,7,
ORD-01637,2025-12-31,CUST-0150,Gamma Pvt Ltd 150,North,Chandigarh,SUP-060,Nova Supplies 60,North,PROD-0025,Cables Model 1,Electronics,Cables,3,4539.15,0.0,13617.45,10854.17,2763.28,completed,Credit Card,Partner,6,
ORD-01638,2023-07-24,CUST-0172,Delta Pvt Ltd 172,East,Patna,SUP-047,Apex Trading 47,East,PROD-0020,Sensors Model 4,Electronics,Sensors,1,426.33,0.0,426.33,340.4,85.93,completed,Credit Card,Online,4,3.6
ORD-01639,2023-11-13,CUST-0290,Beta Enterprises 290,North,Lucknow,SUP-050,Orbit Trading 50,North,PROD-0062,Pallets Model 2,Packaging,Pallets,1,2672.47,0.0,267.25,1751.23,-83.0,cancelled,Letter of Credit,Partner,,
ORD-01640,2025-09-03,CUST-0065,Beta Pvt Ltd 65,North,Jaipur,SUP-060,Nova Supplies 60,North,PROD-0020,Sensors Model 4,Electronics,Sensors,3,426.41,0.0,1279.23,1006.41,272.82,pending,Letter of Credit,Partner,,
ORD-01641,2023-06-20,CUST-0259,Foxtrot Pvt Ltd 259,Central,Indore,SUP-009,Nova Supplies 9,Central,PROD-0044,Chemicals Model 4,Raw Materials,Chemicals,2,3910.92,6.6,7305.6,5860.52,1445.08,pending,Net-30,Direct Sales,,
ORD-01642,2024-01-11,CUST-0010,Echo Ltd 10,North,Jaipur,SUP-030,Nova Industries 30,North,PROD-0043,Chemicals Model 3,Raw Materials,Chemicals,8,4034.03,0.0,32272.24,25249.43,7022.81,completed,Letter of Credit,Marketplace,5,5.0
ORD-01643,2025-06-08,CUST-0082,Gamma Corp 82,East,Guwahati,SUP-027,Orbit Trading 27,East,PROD-0077,Cold Chain Model 1,Logistics Services,Cold Chain,3,2280.37,16.46,5715.06,5146.25,568.81,completed,Net-30,Partner,6,3.3
ORD-01644,2024-09-21,CUST-0098,Foxtrot Ltd 98,West,Surat,SUP-013,Zenith Supplies 13,West,PROD-0044,Chemicals Model 4,Raw Materials,Chemicals,3,4802.95,15.22,12215.82,11070.45,1145.37,completed,Credit Card,Direct Sales,7,4.9
ORD-01645,2023-04-14,CUST-0293,Foxtrot Ltd 293,West,Pune,SUP-018,Nova Supplies 18,West,PROD-0035,Steel Model 3,Raw Materials,Steel,6,3081.1,0.0,18486.6,12115.57,6371.03,pending,Credit Card,Online,,
ORD-01646,2023-10-11,CUST-0291,Gamma Pvt Ltd 291,South,Kochi,SUP-046,Apex Supplies 46,South,PROD-0009,Compressors Model 1,Industrial Equipment,Compressors,6,232.13,0.81,1381.5,810.07,571.43,completed,Credit Card,Direct Sales,8,4.5
ORD-01647,2023-07-25,CUST-0212,Delta Group 212,East,Patna,SUP-015,Prime Industries 15,North,PROD-0007,Conveyors Model 3,Industrial Equipment,Conveyors,13,1564.27,0.0,20335.51,16308.0,4027.51,pending,Net-30,Direct Sales,,
ORD-01648,2024-11-03,CUST-0239,Foxtrot Ltd 239,Central,Bhopal,SUP-059,Zenith Trading 59,Central,PROD-0015,CNC Parts Model 3,Industrial Equipment,CNC Parts,2,4517.43,0.0,9034.86,4970.88,4063.98,completed,Credit Card,Online,1,
ORD-01649,2024-10-23,CUST-0268,Delta Corp 268,West,Mumbai,SUP-048,Zenith Trading 48,West,PROD-0029,Power Supplies Model 1,Electronics,Power Supplies,5,2244.52,0.0,11222.6,7248.78,3973.82,completed,UPI,Marketplace,3,3.4
ORD-01650,2025-04-04,CUST-0043,Gamma Enterprises 43,West,Pune,SUP-016,Nova Manufacturing 16,South,PROD-0077,Cold Chain Model 1,Logistics Services,Cold Chain,5,2320.76,5.93,10915.69,9216.52,1699.17,completed,Letter of Credit,Online,6,4.3
ORD-01651,2023-10-26,CUST-0295,Gamma Enterprises 295,North,Delhi,SUP-055,Summit Solutions 55,North,PROD-0008,Conveyors Model 4,Industrial Equipment,Conveyors,1,3492.46,0.0,3492.46,2781.52,710.94,completed,Net-30,Partner,3,4.3
ORD-01652,2023-05-06,CUST-0134,Delta Enterprises 134,Central,Indore,SUP-004,Nova Industries 4,Central,PROD-0037,Polymers Model 1,Raw Materials,Polymers,4,3940.89,0.0,15763.56,9101.4,6662.16,completed,Net-30,Direct Sales,6,3.3
ORD-01653,2024-01-11,CUST-0101,Beta Enterprises 101,South,Chennai,SUP-016,Nova Manufacturing 16,South,PROD-0074,Last Mile Model 2,Logistics Services,Last Mile,4,4945.72,0.0,19782.88,11886.57,7896.31,completed,UPI,Direct Sales,8,3.1
ORD-01654,2024-03-02,CUST-0172,Delta Pvt Ltd 172,East,Patna,SUP-017,Prime Trading 17,East,PROD-0066,Freight Model 2,Logistics Services,Freight,7,1368.69,10.5,8574.84,5554.05,3020.79,completed,Credit Card,Direct Sales,15,4.7
ORD-01655,2024-05-10,CUST-0079,Gamma Pvt Ltd 79,Central,Bhopal,SUP-039,Summit Industries 39,Central,PROD-0033,Steel Model 1,Raw Materials,Steel,5,2743.95,0.0,13719.75,11233.07,2486.68,completed,UPI,Online,7,4.3
ORD-01656,2025-10-18,CUST-0065,Beta Pvt Ltd 65,North,Jaipur,SUP-015,Prime Industries 15,North,PROD-0042,Chemicals Model 2,Raw Materials,Chemicals,8,2881.17,0.0,23049.36,17058.62,5990.74,completed,Credit Card,Partner,10,4.4
ORD-01657,2024-04-21,CUST-0078,Foxtrot Group 78,West,Mumbai,SUP-053,Nova Trading 53,West,PROD-0039,Polymers Model 3,Raw Materials,Polymers,2,4744.76,11.71,8378.3,5811.69,2566.61,completed,Letter of Credit,Online,1,4.0
ORD-01658,2025-08-21,CUST-0047,Delta Enterprises 47,East,Bhubaneswar,SUP-053,Nova Trading 53,West,PROD-0045,Alloys Model 1,Raw Materials,Alloys,1,4894.03,6.86,4558.3,3813.29,745.01,completed,Net-30,Partner,10,4.8
ORD-01659,2025-04-18,CUST-0255,Delta Corp 255,North,Lucknow,SUP-058,Zenith Solutions 58,West,PROD-0051,Corrugated Model 3,Packaging,Corrugated,5,4998.48,0.0,24992.4,18578.02,6414.38,completed,UPI,Direct Sales,7,5.0
ORD-01660,2024-10-02,CUST-0039,Alpha Enterprises 39,Central,Indore,SUP-056,Orbit Trading 56,South,PROD-0069,Warehousing Model 1,Logistics Services,Warehousing,2,327.47,0.0,65.49,519.91,-38.49,cancelled,Credit Card,Partner,,
ORD-01661,2024-03-17,CUST-0079,Gamma Pvt Ltd 79,Central,Bhopal,SUP-049,Apex Supplies 49,Central,PROD-0072,Warehousing Model 4,Logistics Services,Warehousing,1,5050.75,15.92,0.0,3102.19,-620.44,cancelled,UPI,Online,,
ORD-01662,2025-11-17,CUST-0259,Foxtrot Pvt Ltd 259,Central,Indore,SUP-049,Apex Supplies 49,Central,PROD-0005,Conveyors Model 1,Industrial Equipment,Conveyors,6,3942.06,6.2,22185.91,19029.31,3156.6,completed,Wire Transfer,Online,3,4.0
ORD-01663,2025-12-16,CUST-0144,Echo Enterprises 144,Central,Raipur,SUP-058,Zenith Solutions 58,West,PROD-0051,Corrugated Model 3,Packaging,Corrugated,3,5547.48,0.0,0.0,11845.83,-2369.17,cancelled,Net-30,Marketplace,,
ORD-01664,2023-12-27,CUST-0024,Foxtrot Pvt Ltd 24,Central,Raipur,SUP-041,Orbit Supplies 41,South,PROD-0005,Conveyors Model 1,Industrial Equipment,Conveyors,4,4266.52,0.0,0.0,14105.85,-2821.17,cancelled,Letter of Credit,Online,,
ORD-01665,2025-07-27,CUST-0007,Foxtrot Pvt Ltd 7,East,Patna,SUP-012,Nova Solutions 12,East,PROD-0063,Pallets Model 3,Packaging,Pallets,20,3873.64,5.89,72909.65,59006.79,13902.86,completed,Letter of Credit,Direct Sales,7,
ORD-01666,2025-01-30,CUST-0015,Alpha Corp 15,North,Lucknow,SUP-015,Prime Industries 15,North,PROD-0007,Conveyors Model 3,Industrial Equipment,Conveyors,2,1813.31,0.0,3626.62,2799.92,826.7,completed,Letter of Credit,Direct Sales,8,4.4
ORD-01667,2023-05-21,CUST-0211,Foxtrot Group 211,South,Hyderabad,SUP-006,Apex Solutions 6,South,PROD-0034,Steel Model 2,Raw Materials,Steel,3,1716.87,21.45,4045.8,4321.98,-276.18,completed,Credit Card,Online,8,3.6
ORD-01668,2025-10-28,CUST-0218,Beta Ltd 218,West,Pune,SUP-033,Nova Industries 33,West,PROD-0006,Conveyors Model 2,Industrial Equipment,Conveyors,11,4756.74,5.5,49446.31,35613.68,13832.63,completed,Letter of Credit,Direct Sales,11,4.4
ORD-01669,2025-08-19,CUST-0009,Delta Corp 9,Central,Bhopal,SUP-009,Nova Supplies 9,Central,PROD-0045,Alloys Model 1,Raw Materials,Alloys,7,4444.16,0.0,31109.12,22540.97,8568.15,pending,UPI,Marketplace,,
ORD-01670,2023-08-09,CUST-0124,Gamma Pvt Ltd 124,Central,Indore,SUP-019,Prime Industries 19,Central,PROD-0013,CNC Parts Model 1,Industrial Equipment,CNC Parts,3,2954.61,0.0,8863.83,7439.82,1424.01,completed,Credit Card,Online,4,4.7
ORD-01671,2024-08-28,CUST-0074,Echo Group 74,Central,Nagpur,SUP-004,Nova Industries 4,Central,PROD-0018,Sensors Model 2,Electronics,Sensors,8,2626.52,0.0,21012.16,15875.45,5136.71,completed,Credit Card,Direct Sales,6,4.0
ORD-01672,2024-07-31,CUST-0291,Gamma Pvt Ltd 291,South,Kochi,SUP-026,Zenith Industries 26,South,PROD-0059,Labels Model 3,Packaging,Labels,3,4790.27,5.03,13647.96,12434.29,1213.67,completed,Credit Card,Online,7,4.6
ORD-01673,2025-04-25,CUST-0298,Alpha Enterprises 298,West,Ahmedabad,SUP-018,Nova Supplies 18,West,PROD-0041,Chemicals Model 1,Raw Materials,Chemicals,5,1715.96,5.21,8132.79,6670.03,1462.76,completed,Wire Transfer,Marketplace,6,4.6
ORD-01674,2023-04-25,CUST-0100,Alpha Enterprises 100,North,Lucknow,SUP-045,Nova Trading 45,North,PROD-0078,Cold Chain Model 2,Logistics Services,Cold Chain,2,765.02,0.0,1530.04,1045.56,484.48,completed,Wire Transfer,Partner,8,
ORD-01675,2024-06-21,CUST-0020,Foxtrot Enterprises 20,North,Chandigarh,SUP-060,Nova Supplies 60,North,PROD-0060,Labels Model 4,Packaging,Labels,1,4294.13,0.0,4294.13,2900.0,1394.13,completed,Letter of Credit,Online,9,4.6
ORD-01676,2024-07-18,CUST-0173,Delta Corp 173,West,Mumbai,SUP-033,Nova Industries 33,West,PROD-0056,Films Model 4,Packaging,Films,16,689.82,0.98,10928.96,9308.06,1620.9,completed,UPI,Direct Sales,2,4.2
ORD-01677,2024-09-12,CUST-0214,Gamma Enterprises 214,Central,Nagpur,SUP-014,Zenith Solutions 14,Central,PROD-0061,Pallets Model 1,Packaging,Pallets,9,4370.49,0.0,39334.41,21322.64,18011.77,completed,Net-30,Direct Sales,7,4.4
ORD-01678,2023-03-06,CUST-0129,Gamma Group 129,Central,Indore,SUP-034,Zenith Trading 34,Central,PROD-0025,Cables Model 1,Electronics,Cables,2,3999.65,1.68,786.49,6806.11,-574.73,cancelled,Wire Transfer,Marketplace,,
ORD-01679,2023-06-24,CUST-0195,Echo Group 195,North,Jaipur,SUP-052,Zenith Manufacturing 52,East,PROD-0016,CNC Parts Model 4,Industrial Equipment,CNC Parts,10,3839.79,0.0,38397.9,23289.03,15108.87,completed,Credit Card,Online,10,4.2
ORD-01680,2024-09-14,CUST-0053,Beta Corp 53,West,Ahmedabad,SUP-052,Zenith Manufacturing 52,East,PROD-0079,Cold Chain Model 3,Logistics Services,Cold Chain,35,537.24,0.0,18803.4,13232.32,5571.08,completed,Wire Transfer,Partner,6,3.4
ORD-01681,2024-12-01,CUST-0033,Echo Ltd 33,West,Pune,SUP-015,Prime Industries 15,North,PROD-0034,Steel Model 2,Raw Materials,Steel,2,1386.61,21.27,2183.36,2294.93,-111.57,completed,Net-30,Online,11,3.6
ORD-01682,2025-03-02,CUST-0228,Gamma Ltd 228,West,Surat,SUP-043,Zenith Trading 43,West,PROD-0001,Pump Systems Model 1,Industrial Equipment,Pump Systems,2,2059.2,6.58,3847.41,3168.39,679.02,completed,UPI,Direct Sales,4,4.3
ORD-01683,2024-11-02,CUST-0036,Foxtrot Enterprises 36,South,Bengaluru,SUP-006,Apex Solutions 6,South,PROD-0034,Steel Model 2,Raw Materials,Steel,24,1507.51,1.89,35496.43,29453.35,6043.08,completed,Credit Card,Marketplace,5,3.4
ORD-01684,2024-04-15,CUST-0138,Delta Ltd 138,West,Mumbai,SUP-018,Nova Supplies 18,West,PROD-0058,Labels Model 2,Packaging,Labels,1,4537.56,0.0,4537.56,3464.03,1073.53,completed,Letter of Credit,Partner,7,4.4
ORD-01685,2025-03-23,CUST-0046,Alpha Ltd 46,South,Bengaluru,SUP-051,Nova Manufacturing 51,South,PROD-0052,Corrugated Model 4,Packaging,Corrugated,6,4381.74,20.09,21008.69,20986.49,22.2,completed,Credit Card,Marketplace,7,
ORD-01686,2025-02-14,CUST-0171,Gamma Enterprises 171,South,Hyderabad,SUP-006,Apex Solutions 6,South,PROD-0022,Controllers Model 2,Electronics,Controllers,2,4706.76,0.0,9413.52,5470.15,3943.37,completed,Letter of Credit,Partner,7,3.1
ORD-01687,2025-08-17,CUST-0261,Gamma Ltd 261,South,Kochi,SUP-006,Apex Solutions 6,South,PROD-0060,Labels Model 4,Packaging,Labels,7,4444.17,1.84,30536.78,20433.43,10103.35,completed,Wire Transfer,Marketplace,8,4.1
ORD-01688,2023-08-07,CUST-0161,Delta Ltd 161,South,Chennai,SUP-021,Apex Trading 21,South,PROD-0077,Cold Chain Model 1,Logistics Services,Cold Chain,11,1967.06,0.0,21637.66,16006.58,5631.08,completed,Credit Card,Partner,2,3.6
ORD-01689,2025-11-28,CUST-0013,Echo Group 13,West,Pune,SUP-008,Apex Industries 8,West,PROD-0035,Steel Model 3,Raw Materials,Steel,6,3466.97,5.46,19666.04,13371.72,6294.32,completed,Net-30,Partner,5,5.0
ORD-01690,2024-09-29,CUST-0083,Foxtrot Enterprises 83,West,Mumbai,SUP-008,Apex Industries 8,West,PROD-0062,Pallets Model 2,Packaging,Pallets,15,2927.18,1.75,43139.32,30914.81,12224.51,completed,UPI,Marketplace,3,3.3
ORD-01691,2025-05-25,CUST-0179,Echo Ltd 179,Central,Indore,SUP-034,Zenith Trading 34,Central,PROD-0015,CNC Parts Model 3,Industrial Equipment,CNC Parts,5,4585.67,15.43,0.0,13014.75,-2602.95,cancelled,Wire Transfer,Partner,,
ORD-01692,2025-09-08,CUST-0260,Beta Enterprises 260,North,Delhi,SUP-060,Nova Supplies 60,North,PROD-0020,Sensors Model 4,Electronics,Sensors,2,469.69,0.0,939.38,735.66,203.72,completed,Credit Card,Partner,5,3.5
ORD-01693,2023-03-10,CUST-0041,Beta Group 41,South,Chennai,SUP-016,Nova Manufacturing 16,South,PROD-0036,Steel Model 4,Raw Materials,Steel,1,3111.61,0.0,3111.61,2325.82,785.79,pending,UPI,Online,,
ORD-01694,2024-01-20,CUST-0188,Echo Corp 188,West,Mumbai,SUP-053,Nova Trading 53,West,PROD-0013,CNC Parts Model 1,Industrial Equipment,CNC Parts,3,3570.16,0.68,10637.65,8601.63,2036.02,completed,Net-30,Marketplace,9,3.8
ORD-01695,2024-04-17,CUST-0107,Alpha Corp 107,East,Patna,SUP-035,Zenith Trading 35,North,PROD-0077,Cold Chain Model 1,Logistics Services,Cold Chain,6,2086.25,0.0,12517.5,10007.61,2509.89,completed,UPI,Online,5,3.8
ORD-01696,2023-12-22,CUST-0277,Alpha Corp 277,East,Guwahati,SUP-026,Zenith Industries 26,South,PROD-0075,Last Mile Model 3,Logistics Services,Last Mile,2,2544.46,0.0,5088.92,3757.26,1331.66,completed,Credit Card,Online,6,
ORD-01697,2025-11-19,CUST-0029,Alpha Corp 29,Central,Indore,SUP-029,Prime Solutions 29,Central,PROD-0055,Films Model 3,Packaging,Films,1,3801.35,0.0,3801.35,2548.3,1253.05,completed,Credit Card,Online,13,4.9
ORD-01698,2025-04-09,CUST-0285,Delta Ltd 285,North,Chandigarh,SUP-055,Summit Solutions 55,North,PROD-0025,Cables Model 1,Electronics,Cables,17,4008.2,0.0,68139.4,53390.47,14748.93,pending,UPI,Direct Sales,,
ORD-01699,2025-08-12,CUST-0101,Beta Enterprises 101,South,Chennai,SUP-014,Zenith Solutions 14,Central,PROD-0010,Compressors Model 2,Industrial Equipment,Compressors,2,2955.92,0.0,5911.84,5101.68,810.16,completed,Net-30,Partner,9,3.9
ORD-01700,2025-03-25,CUST-0215,Gamma Pvt Ltd 215,North,Jaipur,SUP-015,Prime Industries 15,North,PROD-0017,Sensors Model 1,Electronics,Sensors,8,1779.8,12.43,12468.57,8099.26,4369.31,completed,Wire Transfer,Online,7,3.8
ORD-01701,2024-05-14,CUST-0080,Foxtrot Pvt Ltd 80,North,Chandigarh,SUP-025,Orbit Industries 25,North,PROD-0015,CNC Parts Model 3,Industrial Equipment,CNC Parts,5,4548.58,0.83,0.0,12774.23,-2554.85,cancelled,Wire Transfer,Direct Sales,,
ORD-01702,2025-04-03,CUST-0296,Delta Ltd 296,South,Kochi,SUP-046,Apex Supplies 46,South,PROD-0074,Last Mile Model 2,Logistics Services,Last Mile,1,4378.95,0.0,437.89,2595.35,-81.18,cancelled,UPI,Online,,
ORD-01703,2025-04-28,CUST-0090,Delta Ltd 90,North,Chandigarh,SUP-050,Orbit Trading 50,North,PROD-0031,Power Supplies Model 3,Electronics,Power Supplies,4,2063.97,1.87,8101.5,5630.25,2471.25,completed,Net-30,Direct Sales,7,3.6
ORD-01704,2023-02-19,CUST-0220,Alpha Ltd 220,North,Jaipur,SUP-047,Apex Trading 47,East,PROD-0070,Warehousing Model 2,Logistics Services,Warehousing,3,5101.96,5.44,14473.24,9733.34,4739.9,completed,UPI,Marketplace,4,3.6
ORD-01705,2023-12-08,CUST-0044,Alpha Enterprises 44,Central,Bhopal,SUP-021,Apex Trading 21,South,PROD-0045,Alloys Model 1,Raw Materials,Alloys,11,4132.73,0.0,45460.03,33441.28,12018.75,pending,UPI,Marketplace,,
ORD-01706,2023-10-26,CUST-0027,Gamma Corp 27,East,Kolkata,SUP-027,Orbit Trading 27,East,PROD-0074,Last Mile Model 2,Logistics Services,Last Mile,12,4126.81,12.79,43187.89,27855.6,15332.29,completed,Credit Card,Direct Sales,8,
ORD-01707,2024-02-05,CUST-0164,Foxtrot Ltd 164,Central,Raipur,SUP-049,Apex Supplies 49,Central,PROD-0076,Last Mile Model 4,Logistics Services,Last Mile,12,3567.63,0.0,42811.56,37184.29,5627.27,pending,Letter of Credit,Partner,,
ORD-01708,2023-06-24,CUST-0251,Beta Pvt Ltd 251,South,Bengaluru,SUP-021,Apex Trading 21,South,PROD-0045,Alloys Model 1,Raw Materials,Alloys,4,4234.77,0.0,16939.08,12310.48,4628.6,completed,UPI,Marketplace,10,4.5
ORD-01709,2023-11-25,CUST-0007,Foxtrot Pvt Ltd 7,East,Patna,SUP-042,Nova Manufacturing 42,East,PROD-0055,Films Model 3,Packaging,Films,10,3982.31,0.0,39823.1,24921.91,14901.19,completed,Wire Transfer,Direct Sales,4,4.8
ORD-01710,2023-12-17,CUST-0107,Alpha Corp 107,East,Patna,SUP-002,Apex Trading 2,East,PROD-0070,Warehousing Model 2,Logistics Services,Warehousing,6,4285.36,20.28,20497.73,16417.23,4080.5,completed,Letter of Credit,Direct Sales,7,3.9
ORD-01711,2023-10-01,CUST-0043,Gamma Enterprises 43,West,Pune,SUP-038,Summit Trading 38,West,PROD-0030,Power Supplies Model 2,Electronics,Power Supplies,2,4784.34,0.0,0.0,5630.05,-1126.01,cancelled,Credit Card,Online,,
ORD-01712,2024-03-04,CUST-0230,Alpha Enterprises 230,North,Delhi,SUP-036,Nova Trading 36,South,PROD-0038,Polymers Model 2,Raw Materials,Polymers,3,3260.31,0.98,9685.08,6972.55,2712.53,completed,Net-30,Partner,5,3.6
ORD-01713,2023-04-08,CUST-0170,Beta Enterprises 170,North,Jaipur,SUP-060,Nova Supplies 60,North,PROD-0003,Pump Systems Model 3,Industrial Equipment,Pump Systems,1,4672.97,13.75,4030.44,2955.85,1074.59,completed,Wire Transfer,Direct Sales,10,4.2
ORD-01714,2025-07-24,CUST-0124,Gamma Pvt Ltd 124,Central,Indore,SUP-014,Zenith Solutions 14,Central,PROD-0068,Freight Model 4,Logistics Services,Freight,7,5126.92,0.0,35888.44,21452.79,14435.65,completed,UPI,Direct Sales,6,4.5
ORD-01715,2025-02-28,CUST-0287,Gamma Group 287,East,Guwahati,SUP-047,Apex Trading 47,East,PROD-0015,CNC Parts Model 3,Industrial Equipment,CNC Parts,2,4209.9,0.0,8419.8,4882.14,3537.66,completed,Credit Card,Direct Sales,8,3.4
ORD-01716,2024-11-09,CUST-0106,Foxtrot Group 106,South,Kochi,SUP-017,Prime Trading 17,East,PROD-0048,Alloys Model 4,Raw Materials,Alloys,2,447.08,0.0,894.16,558.81,335.35,completed,Credit Card,Marketplace,5,4.0
ORD-01717,2023-02-07,CUST-0209,Gamma Ltd 209,Central,Indore,SUP-049,Apex Supplies 49,Central,PROD-0053,Films Model 1,Packaging,Films,6,1383.59,0.72,8241.77,6499.13,1742.64,completed,Letter of Credit,Marketplace,2,2.6
ORD-01718,2023-04-09,CUST-0051,Gamma Enterprises 51,South,Kochi,SUP-050,Orbit Trading 50,North,PROD-0025,Cables Model 1,Electronics,Cables,2,3963.78,6.39,7420.99,6264.9,1156.09,completed,UPI,Marketplace,4,5.0
